,id,volume,subtype,date,year,title,source,person_sentby,person_sentto,city,era,inst_sentby,inst_sentto,person_mentioned,inst_mentioned
132,frus1969-76v30_d133,frus1969-76v30,historical-document,1974-08-15,1974,133. Memorandum of Conversation,"Source: National Archives, RG 59, Records of Henry Kissinger, Entry 5403, Box 9, Nodis Memoranda of Conversations, August 1974, Folder 5. Secret; Nodis. Drafted by Edward Djerejian. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Buffum William', 'Constantine Karamanlis', 'J. McCloskey Robert', 'Clerides Glaufkos', 'Georgios Mavros', 'Callaghan James', 'Kurt Waldheim', 'Arthur Hartman', 'Anatoly Dobrynin F.', 'Ford Gerald R.', 'A. Henry Kissinger', 'Eagleburger Lawrence S.', 'Stabler Wells', 'Bulent Ecevit'}","{'t_EUR1', 't_IO1', 't_DOD1', 't_UN1', 't_WSAG1'}"
133,frus1969-76v30_d134,frus1969-76v30,historical-document,1974-08-15,1974,134. Transcript of Telephone Conversation Between Secretary of State Kissinger and Turkish Prime Minister Ecevit,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box 385, Telephone Conversations, Chronological File. No classification marking. Kissinger was in Washington; Ecevit was in Ankara.",['A. Henry Kissinger'],['Bulent Ecevit'],,Gerald R. Ford,[],[],"{'Bulent Ecevit', 'A. Henry Kissinger'}",{'t_UN1'}
134,frus1969-76v30_d135,frus1969-76v30,historical-document,1974-08-15,1974,135. Transcript of Telephone Conversation Between Secretary of State Kissinger and Greek Prime Minister Karamanlis,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box 385, Telephone Conversations, Chronological File. No classification marking. Kissinger was in Washington; Karamanlis was in Athens.",['A. Henry Kissinger'],['Constantine Karamanlis'],,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Ford Gerald R.', 'Callaghan James', 'A. Henry Kissinger'}",set()
135,frus1969-76v30_d136,frus1969-76v30,historical-document,1974-08-16,1974,136. Memorandum of Conversation,"Source: National Archives, RG 59, Records of Henry Kissinger, Entry 5403, Box 9, Nodis Memoranda of Conversations, August 1974, Folder 5. Secret; Nodis. Drafted by Djerejian. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Buffum William', 'Henry Tasca', 'Andreas Papandreou', 'A. John Scali', 'Constantine Karamanlis', 'J. McCloskey Robert', 'Clerides Glaufkos', 'Callaghan James', 'Arthur Hartman', 'Ingersoll Robert S.', 'III Makarios', 'A. Henry Kissinger', 'Eagleburger Lawrence S.', 'Stabler Wells', 'Bulent Ecevit'}","{'t_IO1', 't_UN1', 't_EUR1', 't_NATO1'}"
136,frus1969-76v30_d137,frus1969-76v30,historical-document,1974-08-17,1974,137. Memorandum of Conversation,"Source: National Archives, RG 59, Records of Henry Kissinger, Box 9, Nodis Memoranda of Conversations, August 1974, Folder 5. Secret; Nodis. Drafted by Djerejian. The meeting was held in the Secretary’s office and it followed up on a meeting held one hour earlier. (Memorandum of conversation, August 17, 11:30 a.m.; ibid.)",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Buffum William', 'Henry Tasca', 'Constantine Karamanlis', 'J. McCloskey Robert', 'Clerides Glaufkos', 'Callaghan James', 'Arthur Hartman', 'Ingersoll Robert S.', 'III Makarios', 'A. Henry Kissinger', 'Eagleburger Lawrence S.', 'Bulent Ecevit', 'Dimitriou G. Nicos'}","{'t_IO1', 't_UK1', 't_EUR1', 't_NATO1'}"
137,frus1969-76v30_d138,frus1969-76v30,historical-document,1974-08-17,1974,138. Telegram From the Department of State to the Embassy in Turkey,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, 1974–77, Box 34, Turkey, Nodis from Secretary of State 1. Secret; Flash; Exdis Distribute as Nodis. Drafted by Eagleburger and cleared by Kissinger.",['A. Henry Kissinger'],[],Washington,Gerald R. Ford,['the Department of State'],['the Embassy in Turkey'],"{'Bulent Ecevit', 'A. Henry Kissinger'}","{'t_GOG1', 't_USSR1', 't_USG1', 't_GOT1'}"
138,frus1969-76v30_d139,frus1969-76v30,historical-document,1974-08-19,1974,139. Transcript of Telephone Conversation Between Secretary of State Kissinger and Acting Cypriot President Clerides,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box 385, Telephone Conversations, Chronological File. No classification marking. Kissinger was in Washington; Clerides was in Nicosia.",['A. Henry Kissinger'],['Clerides Glaufkos'],,Gerald R. Ford,[],[],"{'Davies P. Rodger', 'Clerides Glaufkos', 'Callaghan James', 'A. Henry Kissinger'}",set()
139,frus1969-76v30_d140,frus1969-76v30,historical-document,1974-08-19,1974,140. Transcript of Telephone Conversation Between Secretary of State Kissinger and Turkish Prime Minister Ecevit,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box 385, Telephone Conversations, Chronological File. No classification marking. Kissinger was in Washington; Ecevit was in Ankara.",['A. Henry Kissinger'],['Bulent Ecevit'],,Gerald R. Ford,[],[],"{'Bulent Ecevit', 'Ford Gerald R.', 'A. Henry Kissinger'}",set()
140,frus1969-76v30_d141,frus1969-76v30,historical-document,1974-08-19,1974,141. Transcript of Telephone Conversation Between Secretary of State Kissinger and Turkish Prime Minister Ecevit,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box 385, Telephone Conversations, Chronological File. No classification marking. Kissinger was in Washington; Ecevit was in Ankara.","['A. Henry Kissinger', 'Bulent Ecevit']",[],,Gerald R. Ford,[],[],"{'B. Macomber William', 'Bulent Ecevit', 'A. Henry Kissinger'}",set()
141,frus1969-76v30_d142,frus1969-76v30,historical-document,1974-08-20,1974,142. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 123, Geopolitical File, Cyprus, Chronological File. Confidential. The meeting was held in the Cabinet Room of the White House.",[],[],Washington,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Clerides Glaufkos', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Bulent Ecevit'}",set()
142,frus1969-76v30_d143,frus1969-76v30,historical-document,1974-08-21,1974,143. Memorandum From the Director of the Bureau of Intelligence and Research (Hyland) to Secretary of State Kissinger,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 124, Geopolitical File, Cyprus, Chronological File. Secret; Sensitive. Kissinger wrote at the top, “Excellent paper.”",['G. Hyland William'],['A. Henry Kissinger'],Washington,Gerald R. Ford,[],[],"{'G. Hyland William', 'Bulent Ecevit', 'Henry Tasca', 'Andreas Papandreou', 'Constantine Karamanlis', 'Clerides Glaufkos', 'Callaghan James', 'A. Henry Kissinger', 'B. Macomber William', 'Denktash Rauf'}","{'t_UK1', 't_UN1', 't_NATO1'}"
143,frus1969-76v30_d144,frus1969-76v30,historical-document,1974-08-24,1974,144. Message From Secretary of State Kissinger to British Foreign Secretary Callaghan,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 124, Geopolitical File, Chronological File, Cyprus. Secret. A handwritten note at the top of the message reads, “delivered to UK Embassy, 8/24, 5 p.m.”",['A. Henry Kissinger'],['Callaghan James'],Washington,Gerald R. Ford,[],[],"{'Dietrich Genscher Hans', 'Constantine Karamanlis', 'Clerides Glaufkos', 'Callaghan James', 'A. Henry Kissinger', 'Denktash Rauf'}","{'t_FRG1', 't_NATO1'}"
144,frus1969-76v30_d145,frus1969-76v30,historical-document,1974-08-25,1974,145. Telegram From the Embassy in Cyprus to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for the Middle East and South Asia, Box 3, Cyprus Exdis to Secretary of State 1. Secret; Priority; Exdis; Noforn. Repeated Priority to Ankara, Athens, London, USNATO, USUN, USDOCOSOUTH, USEUCOM, USCINCEUR, and DIA.",['Brown George S.'],[],Nicosia,Gerald R. Ford,['the Embassy in Cyprus'],['the Department of State'],"{'Brown George S.', 'Clerides Glaufkos', 'Denktash Rauf'}",{'t_UNFICYP1'}
145,frus1969-76v30_d146,frus1969-76v30,historical-document,1974-08-27,1974,146. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 124, Geopolitical File, Chronological File, Cyprus. Secret; Nodis. Drafted by Stabler. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'(Mike) J. Mansfield Michael', 'Buffum William', 'Andreas Papandreou', 'Constantine Karamanlis', 'B. Jack Kubisch', 'John Killick Sir', 'Crawford R. William', 'Callaghan James', 'Clerides Glaufkos', 'Anatoly Dobrynin F.', 'Kurt Waldheim', 'A. Andrei Gromyko', 'Georgios Mavros', 'Eagleburger Lawrence S.', 'Stabler Wells', 'Bulent Ecevit', 'Denktash Rauf'}","{'t_IO1', 't_UK1', 't_NATO1'}"
146,frus1969-76v30_d147,frus1969-76v30,historical-document,1974-09-09,1974,147. Telegram From the Embassy in Greece to the Department of State,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 124, Geopolitical File, Chronological File, Cyprus. Secret; Flash; Nodis; Cherokee.",['Henry Tasca'],[],Athens,Gerald R. Ford,['the Embassy in Greece'],['the Department of State'],"{'Henry Tasca', 'Nikos Sampson', 'B. Jack Kubisch', 'Georgios Mavros', 'Bitsios Dimitrios', 'R. Tyler William', 'III Makarios', 'Bulent Ecevit'}","{'t_DCM1', 't_PM1'}"
147,frus1969-76v30_d148,frus1969-76v30,historical-document,1974-09-10,1974,148. Memorandum From the Director of the Bureau of Intelligence and Research (Hyland) to Secretary of State Kissinger,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 124, Geopolitical File, Chronological File, Cyprus. Secret; Nodis.",['G. Hyland William'],['A. Henry Kissinger'],Washington,Gerald R. Ford,[],[],"{'G. Hyland William', 'Adamantios Androutsopoulos', 'Henry Tasca', 'Dimitriou G. Nicos', 'Nikos Sampson', 'Col. George Grivas', 'Davies P. Rodger', 'III Makarios', 'A. Henry Kissinger', 'Spiridon Tetenes', 'Stabler Wells', 'Brigadier Dimitrios Gen. Ioannides', 'Ghizikis Phaidon', 'Joseph Luns M.A.H.'}","{'t_EOKAB1', 't_USSR1', 't_GOG1', 't_INR1', 't_CIA1', 't_NG1', 't_NATO1', 't_GOC1', 't_UN1', 't_TRU1'}"
148,frus1969-76v30_d149,frus1969-76v30,historical-document,1974-09-10,1974,149. Telegram From the Embassy in Greece to the Department of State,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 284, Memoranda of Conversations, Staff and Others, 1974. Secret; Flash; Nodis; Cherokee.",['Henry Tasca'],[],Athens,Gerald R. Ford,['the Embassy in Greece'],['the Department of State'],"{'Henry Tasca', 'B. Jack Kubisch', 'Georgios Mavros', 'Bitsios Dimitrios', 'Averoff-Tositsas Evangelos', 'R. Tyler William', 'III Makarios', 'A. Henry Kissinger', 'Bulent Ecevit'}","{'t_DCM1', 't_UN1', 't_PM1'}"
149,frus1969-76v30_d150,frus1969-76v30,historical-document,1974-09-10,1974,150. Telegram From the Embassy in Greece to the Department of State,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 124, Geopolitical File, Chronological File, Cyprus. Secret; Flash; Nodis; Cherokee.",['Henry Tasca'],[],Athens,Gerald R. Ford,['the Embassy in Greece'],['the Department of State'],"{'R. Tyler William', 'Henry Tasca', 'Clerides Glaufkos', 'Denktash Rauf'}",set()
150,frus1969-76v30_d151,frus1969-76v30,historical-document,1974-09-12,1974,151. Telegram From the Embassy in Cyprus to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, 1974–1977, Box 3, Cyprus to Secretary of State, Nodis 2. Secret; Immediate;Nodis; Noforn.",['Crawford R. William'],[],Nicosia,Gerald R. Ford,['the Embassy in Cyprus'],['the Department of State'],"{'III Makarios', 'Clerides Glaufkos', 'Crawford R. William', 'Denktash Rauf'}","{'t_Noforn1', 't_UNFICYP1', 't_Nodis1', 't_Dept1', 't_Reftel1', 't_UNGA1'}"
151,frus1969-76v30_d152,frus1969-76v30,historical-document,1974-09-28,1974,152. Telegram From the Department of State to the Embassy in Cyprus,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, 1974–1977, Box 2, Cyprus, Nodis 1. Secret; Flash; Nodis. Drafted by Eagleton and Stabler, cleared by Hartman, and approved by the Secretary. Repeated Immediate to Athens, Ankara, and London.",['A. Henry Kissinger'],[],Washington,Gerald R. Ford,['the Department of State'],['the Embassy in Cyprus'],"{'A. Henry Kissinger', 'III Makarios', 'Clerides Glaufkos', 'Denktash Rauf'}",{'t_UN1'}
152,frus1969-76v30_d153,frus1969-76v30,historical-document,1974-09-29,1974,153. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 343, Memoranda of Conversations, External. Secret; Nodis. Drafted by Eagleton on September 30. The meeting was held in the Secretary’s suite at the Waldorf Towers.",[],[],New York,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Nikos Sampson', 'Clerides Glaufkos', 'Jean Sauvagnargues', 'Georgios Mavros', 'Callaghan James', 'Denktash Rauf', 'A. John Tzounis', 'Arthur Hartman', 'Eagleton F. Thomas', 'III Makarios', 'Bulent Ecevit', 'Brigadier Dimitrios Gen. Ioannides', 'Alexandrakis Menelaos'}","{'t_MFA1', 't_EURSE1', 't_NATO1', 't_UN1', 't_UNGA1'}"
153,frus1969-76v30_d154,frus1969-76v30,historical-document,1974-10-02,1974,154. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 272, Memoranda of Conversations, Chronological File. Secret; Nodis. The meeting was held in the Secretary’s suite at the Waldorf Towers.",[],[],New York,Gerald R. Ford,[],[],"{'Nikos Sampson', 'Clerides Glaufkos', 'Georgios Mavros', 'III Makarios', 'A. Henry Kissinger'}","{'t_NSC1', 't_CIA1', 't_NATO1'}"
154,frus1969-76v30_d155,frus1969-76v30,historical-document,1974-10-03,1974,155. Telegram From the Embassy in Cyprus to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for the Middle East and South Asia, Box 3, Cyprus, Nodis to Secretary of State 3. Secret; Immediate;Nodis.",['Crawford R. William'],[],Nicosia,Gerald R. Ford,['the Embassy in Cyprus'],['the Department of State'],"{'Constantine Karamanlis', 'Clerides Glaufkos', 'Crawford R. William', 'III Makarios', 'A. Henry Kissinger', 'Denktash Rauf'}",{'t_UNGA1'}
155,frus1969-76v30_d156,frus1969-76v30,historical-document,1974-10-22,1974,156. Minutes of Secretary of State Kissinger’s Staff Meeting,"Source: National Archives, RG 59, Transcripts of Henry Kissinger’s Staff Meetings, Entry 5177, Box 5, Secretary’s Staff Conference. Secret.",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Brademas John', 'Buffum William', 'A. John Scali', 'Brown George S.', 'Nikos Sampson', 'Constantine Karamanlis', 'Demirel Suleyman', 'Kurt Waldheim', 'Bitsios Dimitrios', 'Arthur Hartman', 'Esenbel Melih', 'III Makarios', 'A. Henry Kissinger', 'Bulent Ecevit'}","{'t_UN1', 't_NATO1', 't_AHEPA1'}"
156,frus1969-76v30_d157,frus1969-76v30,historical-document,1974-11-05,1974,157. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Henry Kissinger Papers, Box CL 125, Geopolitical File, Cyprus, Chronological File. Secret; Nodis. Drafted by Hartman. The breakfast meeting was held at the Hotel Excelsior in Rome while Kissinger was on a visit to meet with President Leone and Foreign Minister Moro and address the World Food Conference.",[],[],Rome,Gerald R. Ford,[],[],"{'Nikos Sampson', 'B. Jack Kubisch', 'Clerides Glaufkos', 'Callaghan James', 'Bitsios Dimitrios', 'Arthur Hartman', 'III Makarios', 'A. Henry Kissinger', 'Bulent Ecevit', 'Denktash Rauf'}","{'t_SBA1', 't_NATO1'}"
157,frus1969-76v30_d158,frus1969-76v30,historical-document,1974-11-06,1974,158. Telegram From the Embassy in Cyprus to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, 1974–1977, Box 3, Cyprus Nodis to Secretary of State 4. Secret; Immediate; Nodis.",['Crawford R. William'],[],Nicosia,Gerald R. Ford,['Embassy in Cyprus'],['Department of State'],"{'B. Macomber William', 'Crawford R. William'}",set()
158,frus1969-76v30_d159,frus1969-76v30,historical-document,1974-11-13,1974,159. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 272, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Eagleton and approved in S/S on November 16. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Stabler Wells', 'III Makarios', 'Dimitriou G. Nicos'}","{'t_NATO1', 't_EURSE1'}"
159,frus1969-76v30_d160,frus1969-76v30,historical-document,1974-11-16,1974,160. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 272, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Pinkney and approved in S on December 9. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Peter Ramsbotham Sir', 'Clerides Glaufkos', 'Callaghan James', 'Bitsios Dimitrios', 'III Makarios', 'Stabler Wells', 'B. Macomber William', 'Denktash Rauf'}","{'t_EC1', 't_UN1', 't_NATO1'}"
160,frus1969-76v30_d161,frus1969-76v30,historical-document,1974-11-19,1974,161. Telegram From the Embassy in Cyprus to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, 1974–1977, Box 3, Cyprus, Nodis to Secretary of State 4. Secret; Immediate; Nodis.",['Crawford R. William'],[],Nicosia,Gerald R. Ford,['the Embassy in Cyprus'],['the Department of State'],"{'Constantine Karamanlis', 'Clerides Glaufkos', 'Crawford R. William', 'Callaghan James', 'III Makarios', 'A. Henry Kissinger', 'Denktash Rauf'}","{'t_GOG1', 't_UN1', 't_NATO1', 't_FIR1'}"
161,frus1969-76v30_d162,frus1969-76v30,historical-document,1974-12-06,1974,162. Defense Intelligence Agency Intelligence Appraisal,"Source: Ford Library, National Security Adviser, National Security Council Staff for Europe, Canada, and Ocean Affairs: Convenience Files, 1974–1977, Box 5, Europe, Cyprus 1974. Secret; No Foreign Dissem; Controlled Dissem; No Dissem Abroad; Background Use Only. Prepared by Robert P. Myers, DI–5. Released by Colonel John J. Madigan, Assistant Deputy Director for Intelligence/National Military Intelligence Center.",[],[],Washington,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Clerides Glaufkos', 'Lyssarides Vassos', 'III Makarios', 'Denktash Rauf'}","{'t_AKEL1', 't_CYPOL1', 't_TRU1'}"
162,frus1969-76v30_d163,frus1969-76v30,historical-document,1974-12-11,1974,163. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 343, Department of State Memoranda of Conversations, External 12/74–4/75. Secret; Nodis. Drafted by Ledsky. The meeting was held in the Secretary’s suite at the Brussels Hilton.",[],[],Brussels,Gerald R. Ford,[],[],"{'B. Jack Kubisch', 'Clerides Glaufkos', 'Crawford R. William', 'Georgios Mavros', 'Alexander Brig. Gen. Haig Jr. M.', 'H. Hubert Humphrey', 'Arthur Hartman', 'Esenbel Melih', 'Bitsios Dimitrios', 'III Makarios', 'Joseph Luns M.A.H.', 'Stabler Wells', 'Bulent Ecevit', 'Denktash Rauf'}",{'t_NATO1'}
163,frus1969-76v30_d164,frus1969-76v30,historical-document,1974-12-12,1974,164. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Ford Library, National Security Adviser, Trip Briefing Books and Cables for Henry Kissinger, 1974–1976, Box 4, HAK to President, 12/10–12/13/74. Secret; Sensitive; Exclusively Eyes Only. The President initialed the memorandum.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Georges Pompidou', 'Clerides Glaufkos', 'Bitsios Dimitrios', 'Brent C. Scowcroft', 'Esenbel Melih', 'III Makarios', 'Ford Gerald R.', 'Giscard Valéry d’Estaing', 'A. Henry Kissinger', 'Denktash Rauf'}",set()
164,frus1969-76v30_d165,frus1969-76v30,historical-document,1974-12-12,1974,165. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 125, Geopolitical File, Cyprus, Chronological File. Secret; Nodis. The meeting was held in the Secretary’s suite at the Brussels Hilton.",[],[],Brussels,Gerald R. Ford,[],[],"{'Bulent Ecevit', 'Andreas Papandreou', 'Clerides Glaufkos', 'Callaghan James', 'Kurt Waldheim', 'Arthur Hartman', 'Esenbel Melih', 'Bitsios Dimitrios', 'III Makarios', 'A. Henry Kissinger', 'Stabler Wells', 'B. Macomber William', 'Denktash Rauf'}","{'t_UK1', 't_NATO1'}"
165,frus1969-76v30_d166,frus1969-76v30,historical-document,1974-12-13,1974,166. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 343, Department of State Memoranda of Conversations, External 12/74–4/75. Secret; Nodis. The meeting was held at NATO headquarters.",[],[],Brussels,Gerald R. Ford,[],[],"{'B. Jack Kubisch', 'Clerides Glaufkos', 'Callaghan James', 'Bitsios Dimitrios', 'Arthur Hartman', 'Esenbel Melih', 'A. Henry Kissinger', 'Denktash Rauf'}",set()
166,frus1969-76v30_d167,frus1969-76v30,historical-document,1974-12-13,1974,167. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Ford Library, National Security Adviser, Trip Briefing Books and Cables for Henry Kissinger, 1974–1976, Box 4, HAK to President, 12/10–12/13/74. Secret; Sensitive; Exclusively Eyes Only. Ford initialed the memorandum.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Clerides Glaufkos', 'Bitsios Dimitrios', 'Brent C. Scowcroft', 'Esenbel Melih', 'Ford Gerald R.', 'A. Henry Kissinger', 'Denktash Rauf'}",set()
167,frus1969-76v30_d168,frus1969-76v30,historical-document,1974-12-13,1974,168. Letter From Secretary of State Kissinger to Turkish Foreign Minister Esenbel,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 239, Geopolitical File, Turkey, October 1974 to July 1975. No classification marking.","['A. Henry Kissinger', 'A. Henry Kissinger']",['Esenbel Melih'],Washington,Gerald R. Ford,[],[],"{'Denktash Rauf', 'Esenbel Melih', 'Clerides Glaufkos', 'A. Henry Kissinger'}",set()
168,frus1969-76v30_d169,frus1969-76v30,historical-document,1974-12-26,1974,169. Memorandum From the President’s Assistant for National Security Affairs (Kissinger) to President Ford,"Source: Ford Library, National Security Adviser, Kissinger-Scowcroft West Wing Office Files, Box A4, Cyprus 3. Secret. Sent for information. Ford initialed the memorandum. Another notation on the memorandum indicates the President saw it.",['A. Henry Kissinger'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Clerides Glaufkos', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Denktash Rauf'}",{'t_UN1'}
169,frus1969-76v30_d170,frus1969-76v30,historical-document,1975-01-07,1975,170. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 281, Memoranda of Conversations, Presidential File, January 1975. Secret; Nodis. The meeting was held in the Oval Office.",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Bulent Ecevit', 'B. Jack Kubisch', 'Constantine Karamanlis', 'Hays Wayne', 'Clerides Glaufkos', 'Crawford R. William', 'Esenbel Melih', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'B. Macomber William', 'Denktash Rauf'}",set()
170,frus1969-76v30_d171,frus1969-76v30,historical-document,1975-01-31,1975,171. Study Prepared by the Intelligence Community Staff for Director of Central Intelligence Colby,"Source: Central Intelligence Agency, Executive Registry, Job 86–B00269R, Box 12, Folder 83. Top Secret; Ruff; [codeword not declassified]; No Foreign Dissem; Byeman– Talent–Keyhole.",[],[],Washington,Gerald R. Ford,[],[],{'III Makarios'},"{'t_NSC1', 't_CIA1', 't_DCI1', 't_DAO1', 't_DIA1', 't_USIB1'}"
171,frus1969-76v30_d172,frus1969-76v30,historical-document,1975-02-01,1975,172. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, CL 273, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Hartman and approved in S on February 20. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'Brademas John', 'Bulent Ecevit', 'Paul S. Sarbanes', 'J. McCloskey Robert', 'Demirel Suleyman', 'Eagleton F. Thomas', 'Arthur Hartman', 'Bitsios Dimitrios', 'Esenbel Melih', 'III Makarios', 'A. Henry Kissinger', 'Benjamin Rosenthal S.', 'B. Macomber William'}",{'t_UN1'}
172,frus1969-76v30_d173,frus1969-76v30,editorial-note,,,173. Editorial Note,,[],[],,,[],[],{'Ford Gerald R.'},set()
173,frus1969-76v30_d174,frus1969-76v30,historical-document,1975-02-07,1975,174. Minutes of Secretary of State Kissinger’s Staff Meeting,"Source: National Archives, RG 59, Transcripts of Henry Kissinger’s Staff Meetings,",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Hays Wayne', 'Arthur Hartman', 'Esenbel Melih', 'III Makarios', 'A. Henry Kissinger', 'Dimitriou G. Nicos'}",set()
174,frus1969-76v30_d175,frus1969-76v30,historical-document,1975-02-08,1975,175. Telegram From the Department of State to the Embassy in Cyprus,"Source: National Archives, RG 59, Records of Joseph Sisco, 1951–1976, Entry 5405, Box 21, Cyprus 1974/1975. Secret; Immediate; Exdis; Distribute as Nodis. Drafted by Erdman and approved by Sisco. Repeated Immediate to Ankara, Athens, and USUN.",['A. Henry Kissinger'],[],Washington,Gerald R. Ford,['Department of State'],['the Embassy in Cyprus'],"{'J. Joseph Sisco', 'Clerides Glaufkos', 'A. Henry Kissinger', 'Dimitriou G. Nicos', 'Denktash Rauf'}",{'t_UN1'}
175,frus1969-76v30_d176,frus1969-76v30,historical-document,1975-02-14,1975,176. Memorandum From the President’s Assistant for National Security Affairs (Kissinger) to President Ford,"Source: Ford Library, National Security Adviser, President Country Files for Middle East and South Asia, Box 2, Cyprus 4. Secret. Sent for information. Scowcroft initialed for Kissinger. Ford initialed the memorandum.",['A. Henry Kissinger'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Clerides Glaufkos', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Denktash Rauf'}",set()
176,frus1969-76v30_d177,frus1969-76v30,historical-document,1975-02-17,1975,177. Telegram From the Embassy in Greece to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, Box 11, Greece, Nodis to Secretary of State 8. Secret; Nodis; Cherokee.",['B. Jack Kubisch'],[],Athens,Gerald R. Ford,['the Embassy in Greece'],['the Department of State'],"{'B. Jack Kubisch', 'Bitsios Dimitrios', 'Averoff-Tositsas Evangelos', 'III Makarios', 'A. Henry Kissinger'}","{'t_NATO1', 't_GOT1'}"
177,frus1969-76v30_d178,frus1969-76v30,historical-document,1975-02-24,1975,178. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 273, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Eagleton and approved in S on May 11. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'CI. Christophides John', 'J. Joseph Sisco', 'Brademas John', 'Buffum William', 'Bulent Ecevit', 'Eugene Rossides', 'Clerides Glaufkos', 'Demirel Suleyman', 'Kurt Waldheim', 'Esenbel Melih', 'Bitsios Dimitrios', 'III Makarios', 'Gen. Sancar Semih', 'A. Henry Kissinger', 'B. Macomber William', 'Dimitriou G. Nicos'}","{'t_UN1', 't_NATO1'}"
